Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,11,10,ACLBSL,1,10.0
ACLBSL,14,36,ACLBSL,11,10.0
ACLBSL,19,55,ACLBSL,19,10.0
ACLBSL,20,30,ACLBSL,34,50.0
ACLBSL,22,60,ACLBSL,35,20.0
ACLBSL,29,100,ACLBSL,4,10.0
ACLBSL,32,60,ACLBSL,45,261.0
ACLBSL,33,50,ACLBSL,47,70.0
ACLBSL,35,200,ACLBSL,49,20.0
ACLBSL,39,80,ACLBSL,50,75.0
ACLBSL,41,50,ACLBSL,52,550.0
ACLBSL,43,30,ACLBSL,55,10.0
ACLBSL,47,75,ACLBSL,56,100.0
ACLBSL,48,35,ACLBSL,7,100.0
ACLBSL,49,20,ACLBSL,8,10.0
ACLBSL,51,30,ADBL,11,975.0
ACLBSL,54,100,ADBL,14,1746.0
ACLBSL,55,20,ADBL,16,1068.0
ACLBSL,56,140,ADBL,17,700.0
ACLBSL,57,55,ADBL,18,50.0
ACLBSL,59,50,ADBL,19,10.0
ACLBSL,8,20,ADBL,21,1550.0
ADBL,1,300,ADBL,22,1000.0
ADBL,11,1070,ADBL,29,2242.0
ADBL,13,10,ADBL,34,40.0
ADBL,14,384,ADBL,35,5808.0
ADBL,16,20,ADBL,38,437.0
ADBL,17,600,ADBL,39,200.0
ADBL,19,40,ADBL,4,280.0
ADBL,21,336,ADBL,41,276.0
ADBL,22,400,ADBL,42,15.0
ADBL,25,800,ADBL,43,200.0
ADBL,26,400,ADBL,44,95.0
ADBL,28,400,ADBL,45,1375.0
ADBL,29,190,ADBL,46,1180.0
ADBL,3,40,ADBL,49,5639.0
ADBL,32,775,ADBL,50,30.0
ADBL,33,250,ADBL,51,350.0
ADBL,34,140,ADBL,52,520.0
ADBL,35,894,ADBL,54,100.0
ADBL,36,100,ADBL,55,50.0
ADBL,38,690,ADBL,56,50.0
ADBL,39,80,ADBL,58,1652.0
ADBL,40,100,ADBL,59,500.0
ADBL,41,1100,ADBL,7,140.0
ADBL,42,1456,ADBL,8,450.0
ADBL,43,225,AHPC,1,100.0
ADBL,44,345,AHPC,10,1100.0
ADBL,45,670,AHPC,13,20.0
ADBL,46,250,AHPC,14,700.0
ADBL,47,125,AHPC,16,4000.0
ADBL,48,751,AHPC,17,2000.0
ADBL,49,385,AHPC,18,500.0
ADBL,50,595,AHPC,19,30.0
ADBL,51,40,AHPC,20,850.0
ADBL,52,7154,AHPC,21,1847.0
ADBL,53,60,AHPC,22,3200.0
ADBL,54,771,AHPC,26,1605.0
ADBL,55,912,AHPC,28,24483.0
ADBL,56,30,AHPC,29,90.0
ADBL,57,1046,AHPC,3,1100.0
ADBL,58,2284,AHPC,32,32.0
ADBL,59,200,AHPC,33,6696.0
ADBL,6,915,AHPC,34,6050.0
ADBL,7,1105,AHPC,35,8218.0
ADBL,8,290,AHPC,37,4580.0
AHPC,1,150,AHPC,38,6293.0
AHPC,10,2693,AHPC,39,8800.0
AHPC,11,378,AHPC,4,220.0
AHPC,13,1805,AHPC,40,150.0
AHPC,14,2460,AHPC,41,80.0
AHPC,16,4455,AHPC,42,689.0
AHPC,17,1598,AHPC,44,650.0
AHPC,18,7130,AHPC,45,4980.0
