Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,16,305.0,ACLBSL,18,50
ACLBSL,36,60.0,ACLBSL,22,20
ACLBSL,45,160.0,ACLBSL,25,46
ACLBSL,46,145.0,ACLBSL,26,20
ACLBSL,47,50.0,ACLBSL,29,10
ACLBSL,48,231.0,ACLBSL,33,19
ACLBSL,52,30.0,ACLBSL,34,10
ACLBSL,59,190.0,ACLBSL,35,10
ADBL,1,20.0,ACLBSL,37,10
ADBL,11,150.0,ACLBSL,39,70
ADBL,13,50.0,ACLBSL,41,25
ADBL,14,357.0,ACLBSL,42,160
ADBL,16,279.0,ACLBSL,44,20
ADBL,17,2710.0,ACLBSL,45,196
ADBL,19,100.0,ACLBSL,46,10
ADBL,21,220.0,ACLBSL,47,20
ADBL,22,230.0,ACLBSL,49,15
ADBL,25,40.0,ACLBSL,52,10
ADBL,26,35.0,ACLBSL,53,50
ADBL,28,50.0,ACLBSL,55,40
ADBL,29,60.0,ACLBSL,56,10
ADBL,32,2100.0,ACLBSL,59,30
ADBL,33,75.0,ACLBSL,6,50
ADBL,34,571.0,ACLBSL,7,270
ADBL,36,165.0,ADBL,13,289
ADBL,38,268.0,ADBL,16,328
ADBL,39,500.0,ADBL,17,2451
ADBL,40,25.0,ADBL,18,300
ADBL,41,100.0,ADBL,19,245
ADBL,42,510.0,ADBL,21,90
ADBL,44,15.0,ADBL,22,25
ADBL,45,125.0,ADBL,26,237
ADBL,46,330.0,ADBL,3,400
ADBL,47,200.0,ADBL,32,100
ADBL,48,1050.0,ADBL,34,2528
ADBL,49,148.0,ADBL,35,50
ADBL,5,50.0,ADBL,36,100
ADBL,51,85.0,ADBL,38,500
ADBL,52,150.0,ADBL,41,315
ADBL,53,10.0,ADBL,42,50
ADBL,54,40.0,ADBL,43,40
ADBL,55,109.0,ADBL,45,20
ADBL,57,199.0,ADBL,49,164
ADBL,58,400.0,ADBL,50,29
ADBL,6,190.0,ADBL,52,27
ADBL,7,60.0,ADBL,53,300
ADBL,8,300.0,ADBL,57,410
AHPC,11,1100.0,ADBL,58,2502
AHPC,13,25.0,ADBL,6,76
AHPC,14,30.0,ADBL,8,500
AHPC,16,1400.0,AHPC,1,290
AHPC,17,300.0,AHPC,10,500
AHPC,18,100.0,AHPC,11,305
AHPC,19,50.0,AHPC,14,700
AHPC,20,3000.0,AHPC,16,100
AHPC,21,900.0,AHPC,17,110
AHPC,22,1000.0,AHPC,18,1000
AHPC,25,700.0,AHPC,19,1000
AHPC,26,300.0,AHPC,20,720
AHPC,3,1150.0,AHPC,21,1860
AHPC,32,260.0,AHPC,22,483
AHPC,33,500.0,AHPC,25,2200
AHPC,34,1319.0,AHPC,26,1292
AHPC,35,150.0,AHPC,28,1318
AHPC,38,11340.0,AHPC,29,150
AHPC,39,4730.0,AHPC,32,900
AHPC,40,600.0,AHPC,34,160
AHPC,41,1305.0,AHPC,35,3485
AHPC,42,297.0,AHPC,36,100
AHPC,43,1250.0,AHPC,37,1600
AHPC,44,500.0,AHPC,38,700
AHPC,45,10600.0,AHPC,39,1930
AHPC,46,1802.0,AHPC,4,200
AHPC,48,860.0,AHPC,41,1913
AHPC,49,2680.0,AHPC,42,1370
