Stock,Buyer,Qty,Stock,Seller,Qty
ACLBSL,1,26,ACLBSL,16,10.0
ACLBSL,10,50,ACLBSL,38,10.0
ACLBSL,14,50,ACLBSL,39,10.0
ACLBSL,21,10,ACLBSL,48,16.0
ACLBSL,44,10,ACLBSL,52,10.0
ACLBSL,56,20,ACLBSL,53,110.0
ACLBSL,58,20,ACLBSL,58,20.0
ADBL,1,10,ADBL,1,81.0
ADBL,10,20,ADBL,11,1013.0
ADBL,11,315,ADBL,14,1010.0
ADBL,13,470,ADBL,18,1000.0
ADBL,14,738,ADBL,22,36.0
ADBL,16,1046,ADBL,29,500.0
ADBL,17,2300,ADBL,33,910.0
ADBL,19,3200,ADBL,34,53727.0
ADBL,20,20,ADBL,39,190.0
ADBL,21,2389,ADBL,40,1691.0
ADBL,22,280,ADBL,42,638.0
ADBL,25,3605,ADBL,43,5000.0
ADBL,26,180,ADBL,44,1162.0
ADBL,28,100,ADBL,45,203.0
ADBL,29,624,ADBL,46,110.0
ADBL,3,50,ADBL,47,482.0
ADBL,32,5443,ADBL,48,500.0
ADBL,33,6728,ADBL,49,10.0
ADBL,34,2705,ADBL,50,790.0
ADBL,35,905,ADBL,51,250.0
ADBL,36,260,ADBL,52,25.0
ADBL,37,250,ADBL,54,300.0
ADBL,38,1087,ADBL,56,36.0
ADBL,39,815,ADBL,57,520.0
ADBL,4,5100,ADBL,58,10.0
ADBL,40,300,ADBL,6,693.0
ADBL,41,1080,AHPC,13,510.0
ADBL,42,640,AHPC,14,1760.0
ADBL,43,2370,AHPC,17,100.0
ADBL,44,520,AHPC,19,970.0
ADBL,45,1002,AHPC,21,2061.0
ADBL,46,140,AHPC,22,420.0
ADBL,47,318,AHPC,25,1500.0
ADBL,48,1615,AHPC,28,860.0
ADBL,49,1119,AHPC,29,333.0
ADBL,5,210,AHPC,33,1810.0
ADBL,50,14867,AHPC,34,300.0
ADBL,51,885,AHPC,35,5522.0
ADBL,52,787,AHPC,38,334.0
ADBL,54,440,AHPC,39,1040.0
ADBL,55,75,AHPC,4,999.0
ADBL,56,315,AHPC,41,247.0
ADBL,57,645,AHPC,42,3225.0
ADBL,58,2964,AHPC,43,650.0
ADBL,59,505,AHPC,45,1413.0
ADBL,6,530,AHPC,49,6385.0
ADBL,7,260,AHPC,5,200.0
ADBL,8,660,AHPC,50,700.0
AHPC,11,1000,AHPC,51,80.0
AHPC,13,100,AHPC,52,13.0
AHPC,14,100,AHPC,55,500.0
AHPC,16,500,AHPC,56,600.0
AHPC,17,30,AHPC,57,150.0
AHPC,18,100,AHPC,58,3836.0
AHPC,19,310,AHPC,59,20.0
AHPC,20,2500,AHPC,6,775.0
